V,T (G),T(S),T(D),I(S),I(D),I(G),Resistance: 1.007534E+6
1.00000000000000,0.00830000000000,0.01730000000000,0.02580000000000,-0.00000099295000,0.00000099275000,-0.00000000000040
1.90000000000000,0.24770000000000,0.26120000000000,0.27400000000000,-0.00000188750000,0.00000188600000,-0.00000000000040
2.80000000000000,0.58490000000000,0.59460000000000,0.60480000000000,-0.00000278050000,0.00000277900000,-0.00000000000045
3.70000000000000,0.91580000000000,0.92550000000000,0.93460000000000,-0.00000367400000,0.00000367250000,-0.00000000000045
4.60000000000000,1.24570000000000,1.25540000000000,1.26450000000000,-0.00000456750000,0.00000456550000,-0.00000000000040
5.50000000000000,1.57530000000000,1.58500000000000,1.59520000000000,-0.00000546050000,0.00000545950000,-0.00000000000050
6.40000000000000,1.90630000000000,1.91590000000000,1.92510000000000,-0.00000635350000,0.00000635200000,-0.00000000000040
7.30000000000000,2.23630000000000,2.24600000000000,2.25510000000000,-0.00000724650000,0.00000724500000,-0.00000000000040
8.20000000000000,2.56600000000000,2.57560000000000,2.58480000000000,-0.00000814050000,0.00000813850000,-0.00000000000040
9.10000000000000,2.89560000000000,2.90520000000000,2.91430000000000,-0.00000903350000,0.00000903250000,-0.00000000000040
10.00000000000000,3.22550000000000,3.23520000000000,3.24430000000000,-0.00000992700000,0.00000992550000,-0.00000000000040
